#--------------------------------------------------------------------------------,
CAST                        ,,        8569029,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,GB-10010       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,DI209          ,,,
Latitude                    ,,        19.2387,decimal degrees,,
Longitude                   ,,        58.9528,decimal degrees,,
Year                        ,,           1994,,,
Month                       ,,              8,,,
Day                         ,,             10,,,
Time                        ,,          18.33,decimal hours (UT),,
METADATA,
Country                     ,,             GB,NODC code,GREAT BRITAIN
Accession Number            ,,       9900097.,NODC code,,
Project                     ,,           379.,NODC code,ARABESQUE,
Platform                    ,,          7824.,OCL code,DISCOVERY (R/V; call sign GLNE; built 12.1962; IMO5090660),
Institute                   ,,           789.,NODC code,UNIV. OF SOUTHAMPTON DEPT OF OCEANOGRAPHY,
Cast/Tow Number             ,,             1.,,,
probe_type                  ,,            12.,OCL_code,towed CTD,
Ocean vehicle type          ,,             2.,WOD code,SeaSoar,
Tow Segment                 ,,             7.,,,
Instrument       ,Temperature,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument          ,Salinity,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument       ,Chlorophyll,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Measure method   ,Chlorophyll,           603.,WOD code,Fluorometer in-situ CTD,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,       0.0,0, ,    22.790,0, ,    35.902,0, ,     1.750,0, ,
        23,     150.0,0, ,    17.606,0, ,    35.856,0, ,     0.102,0, ,
        24,     175.0,0, ,    16.710,0, ,    35.788,0, ,     0.145,0, ,
        25,     200.0,0, ,    16.656,0, ,    35.994,0, ,     0.177,0, ,
        26,     225.0,0, ,    16.913,0, ,    36.216,0, ,     0.118,0, ,
        27,     250.0,0, ,    16.676,0, ,    36.304,0, ,    0.0416,0, ,
        28,     275.0,0, ,    16.094,0, ,    36.218,0, ,     0.150,0, ,
        29,     300.0,0, ,    15.417,0, ,    36.144,0, ,     0.155,0, ,
        30,     325.0,0, ,    14.764,0, ,    36.058,0, ,     0.102,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8569030,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,GB-10010       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,DI209          ,,,
Latitude                    ,,        19.2223,decimal degrees,,
Longitude                   ,,        58.9847,decimal degrees,,
Year                        ,,           1994,,,
Month                       ,,              8,,,
Day                         ,,             10,,,
Time                        ,,          18.10,decimal hours (UT),,
METADATA,
Country                     ,,             GB,NODC code,GREAT BRITAIN
Accession Number            ,,       9900097.,NODC code,,
Project                     ,,           379.,NODC code,ARABESQUE,
Platform                    ,,          7824.,OCL code,DISCOVERY (R/V; call sign GLNE; built 12.1962; IMO5090660),
Institute                   ,,           789.,NODC code,UNIV. OF SOUTHAMPTON DEPT OF OCEANOGRAPHY,
Cast/Tow Number             ,,             1.,,,
probe_type                  ,,            12.,OCL_code,towed CTD,
Ocean vehicle type          ,,             2.,WOD code,SeaSoar,
Tow Segment                 ,,             6.,,,
Instrument       ,Temperature,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument          ,Salinity,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument       ,Chlorophyll,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Measure method   ,Chlorophyll,           603.,WOD code,Fluorometer in-situ CTD,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,       0.0,0, ,    22.763,0, ,    35.904,0, ,     1.650,0, ,
         2,       5.0,0, ,    22.763,0, ,    35.904,0, ,     1.650,0, ,
         3,      10.0,0, ,    22.758,0, ,    35.904,0, ,     1.637,0, ,
         4,      15.0,0, ,    22.741,0, ,    35.902,0, ,     1.645,0, ,
         5,      20.0,0, ,    22.671,0, ,    35.900,0, ,     1.717,0, ,
         6,      25.0,0, ,    22.480,0, ,    35.900,0, ,     1.487,0, ,
         7,      30.0,0, ,    22.159,0, ,    35.901,0, ,     1.161,0, ,
         8,      35.0,0, ,    21.723,0, ,    35.905,0, ,     0.809,0, ,
         9,      40.0,0, ,    21.287,0, ,    35.905,0, ,     0.488,0, ,
        10,      45.0,0, ,    20.874,0, ,    35.894,0, ,     0.250,0, ,
        11,      50.0,0, ,    20.514,0, ,    35.834,0, ,     0.193,0, ,
        12,      55.0,0, ,    20.280,0, ,    35.815,0, ,     0.173,0, ,
        13,      60.0,0, ,    20.146,0, ,    35.829,0, ,     0.173,0, ,
        14,      65.0,0, ,    20.072,0, ,    35.865,0, ,     0.133,0, ,
        15,      70.0,0, ,    19.990,0, ,    35.895,0, ,     0.104,0, ,
        16,      75.0,0, ,    19.759,0, ,    35.893,0, ,     0.116,0, ,
        17,      80.0,0, ,    19.509,0, ,    35.882,0, ,     0.103,0, ,
        18,      85.0,0, ,    19.250,0, ,    35.865,0, ,    0.0806,0, ,
        19,      90.0,0, ,    18.989,0, ,    35.849,0, ,    0.0836,0, ,
        20,      95.0,0, ,    18.779,0, ,    35.836,0, ,    0.0979,0, ,
        21,     100.0,0, ,    18.673,0, ,    35.833,0, ,     0.120,0, ,
        22,     125.0,0, ,    18.143,0, ,    35.872,0, ,     0.121,0, ,
        23,     150.0,0, ,    17.454,0, ,    35.860,0, ,     0.147,0, ,
        24,     175.0,0, ,    16.870,0, ,    35.836,0, ,     0.168,0, ,
        25,     200.0,0, ,    17.146,0, ,    36.076,0, ,     0.122,0, ,
        26,     225.0,0, ,    16.853,0, ,    36.163,0, ,     0.148,0, ,
        27,     250.0,0, ,    16.687,0, ,    36.305,0, ,    0.0803,0, ,
        28,     275.0,0, ,    15.646,0, ,    36.150,0, ,     0.120,0, ,
        29,     300.0,0, ,    15.102,0, ,    36.108,0, ,     0.157,0, ,
        30,     325.0,0, ,    14.540,0, ,    36.029,0, ,     0.122,0, ,
        31,     350.0,0, ,    14.014,0, ,    35.960,0, ,    0.0774,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8569031,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,GB-10010       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,DI209          ,,,
Latitude                    ,,        19.2554,decimal degrees,,
Longitude                   ,,        58.9183,decimal degrees,,
Year                        ,,           1994,,,
Month                       ,,              8,,,
Day                         ,,             10,,,
Time                        ,,          18.58,decimal hours (UT),,
METADATA,
Country                     ,,             GB,NODC code,GREAT BRITAIN
Accession Number            ,,       9900097.,NODC code,,
Project                     ,,           379.,NODC code,ARABESQUE,
Platform                    ,,          7824.,OCL code,DISCOVERY (R/V; call sign GLNE; built 12.1962; IMO5090660),
Institute                   ,,           789.,NODC code,UNIV. OF SOUTHAMPTON DEPT OF OCEANOGRAPHY,
Cast/Tow Number             ,,             1.,,,
probe_type                  ,,            12.,OCL_code,towed CTD,
Ocean vehicle type          ,,             2.,WOD code,SeaSoar,
Tow Segment                 ,,             8.,,,
Instrument       ,Temperature,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument          ,Salinity,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument       ,Chlorophyll,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Measure method   ,Chlorophyll,           603.,WOD code,Fluorometer in-situ CTD,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,       0.0,0, ,    22.908,0, ,    35.902,0, ,     1.620,0, ,
         2,       5.0,0, ,    22.908,0, ,    35.902,0, ,     1.620,0, ,
         3,      10.0,0, ,    22.912,0, ,    35.902,0, ,     1.487,0, ,
         4,      15.0,0, ,    22.905,0, ,    35.902,0, ,     1.468,0, ,
         5,      20.0,0, ,    22.880,0, ,    35.903,0, ,     1.567,0, ,
         6,      25.0,0, ,    22.353,0, ,    35.907,0, ,     1.273,0, ,
         7,      30.0,0, ,    21.896,0, ,    35.912,0, ,     0.903,0, ,
         8,      35.0,0, ,    21.577,0, ,    35.904,0, ,     0.539,0, ,
         9,      40.0,0, ,    21.209,0, ,    35.885,0, ,     0.310,0, ,
        10,      45.0,0, ,    20.830,0, ,    35.858,0, ,     0.220,0, ,
        11,      50.0,0, ,    20.521,0, ,    35.818,0, ,     0.227,0, ,
        12,      55.0,0, ,    20.371,0, ,    35.806,0, ,     0.230,0, ,
        13,      60.0,0, ,    20.285,0, ,    35.825,0, ,     0.230,0, ,
        14,      65.0,0, ,    20.174,0, ,    35.829,0, ,     0.184,0, ,
        15,      70.0,0, ,    20.037,0, ,    35.832,0, ,     0.141,0, ,
        16,      75.0,0, ,    19.874,0, ,    35.835,0, ,     0.115,0, ,
        17,      80.0,0, ,    19.709,0, ,    35.839,0, ,     0.108,0, ,
        18,      85.0,0, ,    19.543,0, ,    35.842,0, ,     0.106,0, ,
        19,      90.0,0, ,    19.377,0, ,    35.845,0, ,     0.104,0, ,
        20,      95.0,0, ,    19.212,0, ,    35.849,0, ,     0.102,0, ,
        21,     100.0,0, ,    19.046,0, ,    35.852,0, ,    0.0995,0, ,
        22,     125.0,0, ,    18.224,0, ,    35.862,0, ,    0.0900,0, ,
        23,     150.0,0, ,    17.403,0, ,    35.843,0, ,    0.0900,0, ,
        24,     175.0,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        25,     200.0,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        26,     225.0,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        27,     250.0,0, ,    16.546,0, ,    36.195,0, ,    0.0933,0, ,
        28,     275.0,0, ,    16.131,0, ,    36.242,0, ,   ---*---,0, ,
        29,     300.0,0, ,    15.527,0, ,    36.176,0, ,     0.120,0, ,
        30,     325.0,0, ,    14.865,0, ,    36.073,0, ,     0.100,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8569032,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,GB-10010       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,DI209          ,,,
Latitude                    ,,        19.3112,decimal degrees,,
Longitude                   ,,        58.8220,decimal degrees,,
Year                        ,,           1994,,,
Month                       ,,              8,,,
Day                         ,,             10,,,
Time                        ,,          19.35,decimal hours (UT),,
METADATA,
Country                     ,,             GB,NODC code,GREAT BRITAIN
Accession Number            ,,       9900097.,NODC code,,
Project                     ,,           379.,NODC code,ARABESQUE,
Platform                    ,,          7824.,OCL code,DISCOVERY (R/V; call sign GLNE; built 12.1962; IMO5090660),
Institute                   ,,           789.,NODC code,UNIV. OF SOUTHAMPTON DEPT OF OCEANOGRAPHY,
Cast/Tow Number             ,,             1.,,,
probe_type                  ,,            12.,OCL_code,towed CTD,
Ocean vehicle type          ,,             2.,WOD code,SeaSoar,
Tow Segment                 ,,            10.,,,
Instrument       ,Temperature,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument          ,Salinity,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument       ,Chlorophyll,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Measure method   ,Chlorophyll,           603.,WOD code,Fluorometer in-situ CTD,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,       0.0,0, ,    22.950,0, ,    35.913,0, ,     1.230,0, ,
         2,       5.0,0, ,    22.950,0, ,    35.913,0, ,     1.230,0, ,
         3,      10.0,0, ,    22.943,0, ,    35.913,0, ,     1.230,0, ,
         4,      15.0,0, ,    22.924,0, ,    35.913,0, ,     1.243,0, ,
         5,      20.0,0, ,    22.892,0, ,    35.913,0, ,     1.298,0, ,
         6,      25.0,0, ,    22.786,0, ,    35.913,0, ,     1.234,0, ,
         7,      30.0,0, ,    22.693,0, ,    35.913,0, ,     1.170,0, ,
         8,      35.0,0, ,    22.635,0, ,    35.911,0, ,     1.266,0, ,
         9,      40.0,0, ,    22.567,0, ,    35.909,0, ,     1.212,0, ,
        10,      45.0,0, ,    22.488,0, ,    35.907,0, ,     1.060,0, ,
        11,      50.0,0, ,    22.332,0, ,    35.909,0, ,     0.892,0, ,
        12,      55.0,0, ,    21.863,0, ,    35.906,0, ,     0.640,0, ,
        13,      60.0,0, ,    21.197,0, ,    35.886,0, ,     0.275,0, ,
        14,      65.0,0, ,    20.710,0, ,    35.849,0, ,     0.223,0, ,
        15,      70.0,0, ,    20.395,0, ,    35.813,0, ,     0.205,0, ,
        16,      75.0,0, ,    20.296,0, ,    35.810,0, ,     0.195,0, ,
        17,      80.0,0, ,    20.213,0, ,    35.840,0, ,     0.159,0, ,
        18,      85.0,0, ,    20.130,0, ,    35.891,0, ,     0.110,0, ,
        19,      90.0,0, ,    19.782,0, ,    35.874,0, ,     0.110,0, ,
        20,      95.0,0, ,    19.461,0, ,    35.857,0, ,     0.112,0, ,
        21,     100.0,0, ,    19.176,0, ,    35.839,0, ,     0.119,0, ,
        22,     125.0,0, ,    18.513,0, ,    35.926,0, ,     0.110,0, ,
        23,     150.0,0, ,    17.886,0, ,    35.874,0, ,    0.0929,0, ,
        24,     175.0,0, ,    17.777,0, ,    36.083,0, ,    0.0800,0, ,
        25,     200.0,0, ,    17.492,0, ,    36.244,5, ,    0.0966,0, ,
        26,     225.0,0, ,    16.992,0, ,    36.267,0, ,    0.0962,0, ,
        27,     250.0,0, ,    16.499,0, ,    36.270,0, ,    0.0807,0, ,
        28,     275.0,0, ,    15.759,0, ,    36.197,0, ,     0.100,0, ,
        29,     300.0,0, ,    15.125,0, ,    36.107,0, ,    0.0878,0, ,
        30,     325.0,0, ,    14.416,0, ,    35.998,0, ,    0.0880,0, ,
        31,     350.0,0, ,    14.017,0, ,    35.948,0, ,    0.0938,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8569033,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,GB-10010       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,DI209          ,,,
Latitude                    ,,        19.3323,decimal degrees,,
Longitude                   ,,        58.7902,decimal degrees,,
Year                        ,,           1994,,,
Month                       ,,              8,,,
Day                         ,,             10,,,
Time                        ,,          19.63,decimal hours (UT),,
METADATA,
Country                     ,,             GB,NODC code,GREAT BRITAIN
Accession Number            ,,       9900097.,NODC code,,
Project                     ,,           379.,NODC code,ARABESQUE,
Platform                    ,,          7824.,OCL code,DISCOVERY (R/V; call sign GLNE; built 12.1962; IMO5090660),
Institute                   ,,           789.,NODC code,UNIV. OF SOUTHAMPTON DEPT OF OCEANOGRAPHY,
Cast/Tow Number             ,,             1.,,,
probe_type                  ,,            12.,OCL_code,towed CTD,
Ocean vehicle type          ,,             2.,WOD code,SeaSoar,
Tow Segment                 ,,            11.,,,
Instrument       ,Temperature,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument          ,Salinity,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument       ,Chlorophyll,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Measure method   ,Chlorophyll,           603.,WOD code,Fluorometer in-situ CTD,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,       0.0,0, ,    22.621,0, ,    35.905,0, ,     1.570,0, ,
         2,       5.0,0, ,    22.621,0, ,    35.905,0, ,     1.570,0, ,
         3,      10.0,0, ,    22.628,0, ,    35.905,0, ,     1.577,0, ,
         4,      15.0,0, ,    22.628,0, ,    35.905,0, ,     1.580,0, ,
         5,      20.0,0, ,    22.620,0, ,    35.905,0, ,     1.580,0, ,
         6,      25.0,0, ,    22.610,0, ,    35.904,0, ,     1.557,0, ,
         7,      30.0,0, ,    22.589,0, ,    35.904,0, ,     1.522,0, ,
         8,      35.0,0, ,    22.545,0, ,    35.904,0, ,     1.484,0, ,
         9,      40.0,0, ,    22.494,0, ,    35.904,0, ,     1.470,0, ,
        10,      45.0,0, ,    22.434,0, ,    35.904,0, ,     1.470,0, ,
        11,      50.0,0, ,    22.340,0, ,    35.906,0, ,     1.318,0, ,
        12,      55.0,0, ,    22.206,0, ,    35.907,0, ,     1.117,0, ,
        13,      60.0,0, ,    21.993,0, ,    35.907,0, ,     0.881,0, ,
        14,      65.0,0, ,    21.620,0, ,    35.897,0, ,     0.596,0, ,
        15,      70.0,0, ,    21.240,0, ,    35.883,0, ,     0.314,0, ,
        16,      75.0,0, ,    20.868,0, ,    35.867,0, ,     0.227,0, ,
        17,      80.0,0, ,    20.567,0, ,    35.862,0, ,     0.194,0, ,
        18,      85.0,0, ,    20.323,0, ,    35.861,0, ,     0.167,0, ,
        19,      90.0,0, ,    20.103,0, ,    35.876,0, ,     0.128,0, ,
        20,      95.0,0, ,    19.886,0, ,    35.874,0, ,    0.0984,0, ,
        21,     100.0,0, ,    19.672,0, ,    35.861,0, ,    0.0910,0, ,
        22,     125.0,0, ,    18.615,0, ,    35.868,0, ,    0.0988,0, ,
        23,     150.0,0, ,    17.958,0, ,    35.902,0, ,    0.0900,0, ,
        24,     175.0,0, ,    17.574,0, ,    36.098,0, ,     0.116,0, ,
        25,     200.0,0, ,    17.275,0, ,    36.226,5, ,    0.0826,0, ,
        26,     225.0,0, ,    16.835,0, ,    36.271,0, ,    0.0989,0, ,
        27,     250.0,0, ,    16.447,0, ,    36.279,0, ,    0.0810,0, ,
        28,     275.0,0, ,    15.806,0, ,    36.203,0, ,    0.0900,0, ,
        29,     300.0,0, ,    15.198,0, ,    36.125,0, ,    0.0534,0, ,
        30,     325.0,0, ,    14.647,0, ,    36.049,0, ,    0.0903,0, ,
        31,     350.0,0, ,    14.141,0, ,    35.973,0, ,    0.0934,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8569035,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,GB-10010       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,DI209          ,,,
Latitude                    ,,        19.3528,decimal degrees,,
Longitude                   ,,        58.7615,decimal degrees,,
Year                        ,,           1994,,,
Month                       ,,              8,,,
Day                         ,,             10,,,
Time                        ,,          19.90,decimal hours (UT),,
METADATA,
Country                     ,,             GB,NODC code,GREAT BRITAIN
Accession Number            ,,       9900097.,NODC code,,
Project                     ,,           379.,NODC code,ARABESQUE,
Platform                    ,,          7824.,OCL code,DISCOVERY (R/V; call sign GLNE; built 12.1962; IMO5090660),
Institute                   ,,           789.,NODC code,UNIV. OF SOUTHAMPTON DEPT OF OCEANOGRAPHY,
Cast/Tow Number             ,,             1.,,,
probe_type                  ,,            12.,OCL_code,towed CTD,
Ocean vehicle type          ,,             2.,WOD code,SeaSoar,
Tow Segment                 ,,            12.,,,
Instrument       ,Temperature,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument          ,Salinity,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument       ,Chlorophyll,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Measure method   ,Chlorophyll,           603.,WOD code,Fluorometer in-situ CTD,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,       0.0,0, ,    22.750,0, ,    35.903,0, ,     1.410,0, ,
         2,       5.0,0, ,    22.750,0, ,    35.903,0, ,     1.410,0, ,
         3,      10.0,0, ,    22.742,0, ,    35.903,0, ,     1.361,0, ,
         4,      15.0,0, ,    22.733,0, ,    35.903,0, ,     1.372,0, ,
         5,      20.0,0, ,    22.722,0, ,    35.903,0, ,     1.458,0, ,
         6,      25.0,0, ,    22.707,0, ,    35.904,0, ,     1.404,0, ,
         7,      30.0,0, ,    22.678,0, ,    35.904,0, ,     1.369,0, ,
         8,      35.0,0, ,    22.629,0, ,    35.904,0, ,     1.452,0, ,
         9,      40.0,0, ,    22.553,0, ,    35.904,0, ,     1.528,0, ,
        10,      45.0,0, ,    22.477,0, ,    35.903,0, ,     1.590,0, ,
        11,      50.0,0, ,    22.408,0, ,    35.905,0, ,     1.512,0, ,
        12,      55.0,0, ,    22.336,0, ,    35.906,0, ,     1.417,0, ,
        13,      60.0,0, ,    22.209,0, ,    35.906,0, ,     1.316,0, ,
        14,      65.0,0, ,    21.783,0, ,    35.902,0, ,     0.941,0, ,
        15,      70.0,0, ,    21.421,0, ,    35.898,0, ,     0.623,0, ,
        16,      75.0,0, ,    21.254,0, ,    35.898,0, ,     0.457,0, ,
        17,      80.0,0, ,    21.133,0, ,    35.895,0, ,     0.418,0, ,
        18,      85.0,0, ,    21.011,0, ,    35.890,0, ,     0.372,0, ,
        19,      90.0,0, ,    20.886,0, ,    35.884,0, ,     0.289,0, ,
        20,      95.0,0, ,    20.641,0, ,    35.883,0, ,     0.207,0, ,
        21,     100.0,0, ,    20.328,0, ,    35.892,0, ,     0.126,0, ,
        22,     125.0,0, ,    18.779,0, ,    35.880,0, ,    0.0821,0, ,
        23,     150.0,0, ,    18.131,0, ,    35.964,0, ,     0.100,0, ,
        24,     175.0,0, ,    17.936,0, ,    36.166,5, ,    0.0910,0, ,
        25,     200.0,0, ,    17.442,0, ,    36.288,8, ,    0.0600,0, ,
        26,     225.0,0, ,    16.859,0, ,    36.286,0, ,    0.0841,0, ,
        27,     250.0,0, ,    16.403,0, ,    36.280,0, ,    0.0809,0, ,
        28,     275.0,0, ,    15.825,0, ,    36.211,0, ,     0.110,0, ,
        29,     300.0,0, ,    15.392,0, ,    36.151,0, ,    0.0900,0, ,
        30,     325.0,0, ,    14.883,0, ,    36.078,0, ,    0.0972,0, ,
        31,     350.0,0, ,    14.479,0, ,    36.020,0, ,     0.116,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8569034,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,GB-10010       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,DI209          ,,,
Latitude                    ,,        19.2913,decimal degrees,,
Longitude                   ,,        58.8540,decimal degrees,,
Year                        ,,           1994,,,
Month                       ,,              8,,,
Day                         ,,             10,,,
Time                        ,,          19.08,decimal hours (UT),,
METADATA,
Country                     ,,             GB,NODC code,GREAT BRITAIN
Accession Number            ,,       9900097.,NODC code,,
Project                     ,,           379.,NODC code,ARABESQUE,
Platform                    ,,          7824.,OCL code,DISCOVERY (R/V; call sign GLNE; built 12.1962; IMO5090660),
Institute                   ,,           789.,NODC code,UNIV. OF SOUTHAMPTON DEPT OF OCEANOGRAPHY,
Cast/Tow Number             ,,             1.,,,
probe_type                  ,,            12.,OCL_code,towed CTD,
Ocean vehicle type          ,,             2.,WOD code,SeaSoar,
Tow Segment                 ,,             9.,,,
Instrument       ,Temperature,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument          ,Salinity,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Instrument       ,Chlorophyll,           404.,WOD code,CTD: NEIL BROWN MARK IIIB,
Measure method   ,Chlorophyll,           603.,WOD code,Fluorometer in-situ CTD,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Chlorophyl ,F,O,,
